frequency_hz,amplitude_mg
1,0.0409552897935174
1.07064429282739,0.110349112703093
1.16797559217533,0.113473321525659
1.26530689152327,0.064379010308696
1.36263819087122,0.0636005739027251
1.45996949021916,0.10094956506916
1.55730078956711,0.112208530114626
1.65463208891505,0.0860450149499406
1.751963388263,0.0782529155600507
1.84929468761094,0.0830221018821376
1.94662598695888,0.0849668116586439
2.04395728630683,0.104206983716641
2.14128858565477,0.0965441821298611
2.23861988500272,0.102295641391587
2.33595118435066,0.0991709822396628
2.4332824836986,0.104271472968601
2.53061378304655,0.117031669114908
2.62794508239449,0.122172652895599
2.72527638174244,0.0686859205794661
2.82260768109038,0.0757168869554692
2.91993898043833,0.0957045250265318
3.01727027978627,0.101258336301189
3.11460157913421,0.0926945705140095
3.21193287848216,0.0927010729960568
3.3092641778301,0.0877149749052073
3.40659547717805,0.107469591711593
3.50392677652599,0.10055246775877
3.60125807587394,0.109345650698907
3.69858937522188,0.127609721248046
3.79592067456982,0.0856692073346542
3.89325197391777,0.0872413956493893
3.99058327326571,0.0907914456677135
4.08791457261366,0.0740257950289476
4.1852458719616,0.0738712399125617
4.28257717130954,0.108233160961194
4.37990847065749,0.101010482019444
4.47723977000543,0.069230594963441
4.57457106935338,0.0685302265603019
4.67190236870132,0.075337449164559
4.76923366804927,0.0863804240793003
4.86656496739721,0.083507740726335
4.96389626674515,0.06804301231283
5.0612275660931,0.0665796498096379
5.15855886544104,0.0955702750502919
5.25589016478899,0.0956117534683292
5.35322146413693,0.0809556868295576
5.45055276348488,0.0787726966147134
5.54788406283282,0.0849562767235924
5.64521536218076,0.0846651872651054
5.74254666152871,0.0659460053287479
5.83987796087665,0.0688789417054758
5.9372092602246,0.081673952402754
6.03454055957254,0.0844113531383225
6.13187185892048,0.0747973726476426
6.22920315826843,0.102232696404412
6.32653445761637,0.108779759901406
6.42386575696432,0.101554135317842
6.52119705631226,0.0832604753587653
6.61852835566021,0.0891621847774444
6.71585965500815,0.0792812324680287
6.81319095435609,0.0983397395323161
6.91052225370404,0.104653867241392
7.00785355305198,0.0828874599640867
7.10518485239993,0.101349631417682
7.20251615174787,0.0856914018995628
7.29984745109582,0.0978764380500574
7.39717875044376,0.101242982502836
7.4945100497917,0.0932270335128408
7.59184134913965,0.066047998955039
7.68917264848759,0.111165801442159
7.78650394783554,0.0889355908982106
7.88383524718348,0.0942679040341756
7.98116654653142,0.0990065756377396
8.07849784587937,0.0720546060210482
8.17582914522731,0.107846733834969
8.27316044457526,0.132666408895938
8.3704917439232,0.121431516905634
8.46782304327115,0.076848259641703
8.56515434261909,0.103069212470908
8.66248564196703,0.103409750865384
8.75981694131498,0.0909429888584873
8.85714824066292,0.108113712523245
8.95447954001086,0.108511278328207
9.05181083935881,0.0862923191339679
9.14914213870675,0.112785372279381
9.2464734380547,0.132184459939344
9.34380473740264,0.0979033933210455
9.44113603675059,0.0942944955965904
9.53846733609853,0.0904089387422175
9.63579863544648,0.108909421630289
9.73312993479442,0.113124580629374
9.83046123414236,0.111473720908651
9.92779253349031,0.111589556811408
10.0251238328383,0.119533405522752
10.1224551321862,0.124530610016622
10.2197864315341,0.0993703610687568
10.3171177308821,0.104558752866092
10.41444903023,0.0902060451083898
10.511780329578,0.0685392937635171
10.6091116289259,0.0746152845181434
10.7064429282739,0.0781205305690697
10.8037742276218,0.0592070632634207
10.9011055269698,0.081269776314175
10.9984368263177,0.0827429925873079
11.0957681256656,0.089079252324303
11.1930994250136,0.11079248971156
11.2904307243615,0.0993284343192497
11.3877620237095,0.0975473057776616
11.4850933230574,0.0993106283853959
11.5824246224054,0.110028915292259
11.6797559217533,0.112308347462729
11.7770872211012,0.0925423931203735
11.8744185204492,0.112865467193532
11.9717498197971,0.110880353158757
12.0690811191451,0.0976362516628602
12.166412418493,0.0904620487344993
12.263743717841,0.11867063995409
12.3610750171889,0.11141719554762
12.4584063165369,0.106915344335189
12.5557376158848,0.0915685711851863
12.6530689152327,0.0926763322982136
12.7504002145807,0.0871737855562717
12.8477315139286,0.0928061679656176
12.9450628132766,0.0950990004269047
13.0423941126245,0.076340418999177
13.1397254119725,0.0845570607146252
13.2370567113204,0.109267281367457
13.3343880106684,0.0974193036772201
13.4317193100163,0.0809376700450066
13.5290506093642,0.0727557213468816
13.6263819087122,0.0806568626043442
13.7237132080601,0.125006264343433
13.8210445074081,0.0740552266234523
13.918375806756,0.0848916167356014
14.015707106104,0.102513562691806
14.1130384054519,0.115887929973769
14.2103697047999,0.113710265302137
14.3077010041478,0.104470681020643
14.4050323034957,0.106633644919851
14.5023636028437,0.109225423557408
14.5996949021916,0.12726012900216
14.6970262015396,0.125253167184343
14.7943575008875,0.0943425392280919
14.8916888002355,0.0877783696599047
14.9890200995834,0.0626332654613426
15.0863513989314,0.0568785005507138
15.1836826982793,0.0819231623211
15.2810139976272,0.0824723526072952
15.3783452969752,0.0950147381799987
15.4756765963231,0.113110795595111
15.5730078956711,0.0938210779895205
15.670339195019,0.0728396645621572
15.767670494367,0.087333705984024
15.8650017937149,0.0785886979102669
15.9623330930628,0.0835373293441956
16.0596643924108,0.101367802040115
16.1569956917587,0.0847930199500931
16.2543269911067,0.0939308059921482
16.3516582904546,0.0857906157871203
16.4489895898026,0.0729817183696716
16.5463208891505,0.0879565519943369
16.6436521884985,0.0975708506642146
16.7409834878464,0.0783254424239457
16.8383147871943,0.0596840823629701
16.9356460865423,0.0714611156727976
17.0329773858902,0.102418366505401
17.1303086852382,0.0940160189971352
17.2276399845861,0.0919808686493304
17.3249712839341,0.0936170305203592
17.422302583282,0.0995150140060579
17.51963388263,0.0791480289741015
17.6169651819779,0.0865631763485828
17.7142964813258,0.0928193803021435
17.8116277806738,0.0579591754453655
17.9089590800217,0.0855310921622088
18.0062903793697,0.0994651550765595
18.1036216787176,0.0875075136139678
18.2009529780656,0.0914801056212728
18.2982842774135,0.0924391207489927
18.3956155767615,0.115939204195155
18.4929468761094,0.0993882360309221
18.5902781754573,0.0909759655635721
18.6876094748053,0.0946352411070623
18.7849407741532,0.074169477405656
18.8822720735012,0.0869810467275549
18.9796033728491,0.0876174671507484
19.0769346721971,0.0657616414341971
19.174265971545,0.0851451714995921
19.271597270893,0.0871376958598193
19.3689285702409,0.10362617621297
19.4662598695888,0.0592375332804183
19.5635911689368,0.0693424174953948
19.6609224682847,0.114447861602869
19.7582537676327,0.120816054757536
19.8555850669806,0.0919810250040669
19.9529163663286,0.0751313698498427
20.0502476656765,0.0769342377243421
20.1475789650244,0.0778227908545089
20.2449102643724,0.0837064180408454
20.3422415637203,0.0924194259714918
20.4395728630683,0.117229167274102
20.5369041624162,0.14611117255326
20.6342354617642,0.0996857396469104
20.7315667611121,0.0939494982866579
20.8288980604601,0.0919812688051387
20.926229359808,0.10036121687884
21.0235606591559,0.121075398123639
21.1208919585039,0.10388393834551
21.2182232578518,0.0780771134797234
21.3155545571998,0.0800987260533401
21.4128858565477,0.099086417565829
21.5102171558957,0.0935434073330948
21.6075484552436,0.0761610148759846
21.7048797545916,0.0943448787199196
21.8022110539395,0.101696453061881
21.8995423532874,0.0981385180371634
21.9968736526354,0.105881661311448
22.0942049519833,0.119195980852968
22.1915362513313,0.106880987869262
22.2888675506792,0.120083500459366
22.3861988500272,0.125036622714545
22.4835301493751,0.109561098102729
22.5808614487231,0.0921466566175414
22.678192748071,0.124316706124885
22.7755240474189,0.112591175321738
22.8728553467669,0.0741022260178029
22.9701866461148,0.0982933070512015
23.0675179454628,0.111369779915293
23.1648492448107,0.12061810177829
23.2621805441587,0.131732329663365
23.3595118435066,0.110858362615694
23.4568431428546,0.0982364131098242
23.5541744422025,0.101487818811199
23.6515057415504,0.0906929027497676
23.7488370408984,0.0997619911592419
23.8461683402463,0.0897220780779312
23.9434996395943,0.124608716404723
24.0408309389422,0.101316445301794
24.1381622382902,0.0905961347157654
24.2354935376381,0.0973388391394718
24.332824836986,0.103407999305221
24.430156136334,0.101930278642105
24.5274874356819,0.0882441780831405
24.6248187350299,0.0740977013934256
24.7221500343778,0.0796981716953654
24.8194813337258,0.0673523171535788
24.9168126330737,0.0651260257393113
25.0141439324217,0.123776546614677
25.1114752317696,0.118941901367845
25.2088065311175,0.122299095334008
25.3061378304655,0.0994953542922365
25.4034691298134,0.0749325571236129
25.5008004291614,0.111293583122989
25.5981317285093,0.0981826615810629
25.6954630278573,0.0783111258798819
25.7927943272052,0.0804085060076228
25.8901256265532,0.0690383988811978
25.9874569259011,0.0873487837370562
26.084788225249,0.0967669559124735
26.182119524597,0.104282250959661
26.2794508239449,0.0928871412995731
26.3767821232929,0.11937685225326
26.4741134226408,0.108542949834838
26.5714447219888,0.105644653776143
26.6687760213367,0.137336749871191
26.7661073206847,0.161107231951745
26.8634386200326,0.130769920100901
26.9607699193805,0.128500362536242
27.0581012187285,0.140735583356981
27.1554325180764,0.11330112765979
27.2527638174244,0.133183161196429
27.3500951167723,0.129581396112912
27.4474264161203,0.109318088978686
27.5447577154682,0.139309099578298
27.6420890148162,0.11845462864377
27.7394203141641,0.0791979024993449
27.836751613512,0.13448164941789
27.93408291286,0.135035719820275
28.0314142122079,0.116283677036837
28.1287455115559,0.10987799661975
28.2260768109038,0.0808054005520646
28.3234081102518,0.0927615419553959
28.4207394095997,0.0903644488713064
28.5180707089476,0.0948002680722599
28.6154020082956,0.103022445102547
28.7127333076435,0.0969261771934604
28.8100646069915,0.0841759343411073
28.9073959063394,0.110622660222584
29.0047272056874,0.0916073467499555
29.1020585050353,0.0920569286480064
29.1993898043833,0.0855473814211301
29.2967211037312,0.0791064503494333
29.3940524030791,0.0902198213080052
29.4913837024271,0.16838090000364
29.588715001775,0.171462485391636
29.686046301123,0.111850842585371
29.7833776004709,0.0894560117491323
29.8807088998189,0.124192961712743
29.9780401991668,0.12212165398068
30.0753714985148,0.113037764345818
30.1727027978627,0.11176204791703
30.2700340972106,0.132330872615746
30.3673653965586,0.160559151421647
30.4646966959065,0.133742080970763
30.5620279952545,0.120787906680178
30.6593592946024,0.136687227969875
30.7566905939504,0.118185888963114
30.8540218932983,0.110616164843502
30.9513531926463,0.119279468101696
31.0486844919942,0.109084841799915
31.1460157913421,0.096799412968469
31.2433470906901,0.126664703466032
31.340678390038,0.128057539710245
31.438009689386,0.140695514058699
31.5353409887339,0.131152389506899
31.6326722880819,0.137559081612649
31.7300035874298,0.120078378987478
31.8273348867778,0.0698163346113218
31.9246661861257,0.105723717420085
32.0219974854736,0.145714432651819
32.1193287848216,0.131524075038193
32.2166600841695,0.0760269318730217
32.3139913835175,0.134081505311084
32.4113226828654,0.127629376087187
32.5086539822134,0.0971064436753084
32.6059852815613,0.106873157001685
32.7033165809092,0.126574309910677
32.8006478802572,0.127577160552267
32.8979791796051,0.107823863421686
32.9953104789531,0.151766761572131
33.092641778301,0.187632615360345
33.189973077649,0.114231104209448
33.2873043769969,0.145633669832004
33.3846356763449,0.180240114610752
33.4819669756928,0.129436094303314
33.5792982750408,0.148487837373443
33.6766295743887,0.185712661696974
33.7739608737366,0.205614938058635
33.8712921730846,0.162520661651947
33.9686234724325,0.191933527621002
34.0659547717805,0.215900871600609
34.1632860711284,0.116628008052281
34.2606173704764,0.151931527020702
34.3579486698243,0.149643610676563
34.4552799691722,0.142679861283564
34.5526112685202,0.138689054186534
34.6499425678681,0.158658879996588
34.7472738672161,0.144365008917037
34.844605166564,0.140343371701925
34.941936465912,0.144779686842414
35.0392677652599,0.159607751358397
35.1365990646079,0.15273658954521
35.2339303639558,0.126617703267497
35.3312616633037,0.110330122505267
35.4285929626517,0.113473268920356
35.5259242619996,0.116395771729049
35.6232555613476,0.14148434195919
35.7205868606955,0.153501583201034
35.8179181600435,0.176023663299846
35.9152494593914,0.181506549479527
36.0125807587394,0.145478084224805
36.1099120580873,0.198528192928507
36.2072433574352,0.185927932059025
36.3045746567832,0.124868436047016
36.4019059561311,0.191806216626253
36.4992372554791,0.134578167669101
36.596568554827,0.0919285800549381
36.693899854175,0.121015355164377
36.7912311535229,0.171999914744313
36.8885624528708,0.117401150532246
36.9858937522188,0.0969514752382387
37.0832250515667,0.139033696202747
37.1805563509147,0.122995513369821
37.2778876502626,0.123681706579087
37.3752189496106,0.138774031821387
37.4725502489585,0.181736726267399
37.5698815483065,0.141868356706413
37.6672128476544,0.136190991867416
37.7645441470024,0.209364928624174
37.8618754463503,0.197299652932549
37.9592067456982,0.155117399264641
38.0565380450462,0.180558743865039
38.1538693443941,0.212290949154729
38.2512006437421,0.204177093596796
38.34853194309,0.162107926713871
38.445863242438,0.202986034766782
38.5431945417859,0.142841559435151
38.6405258411338,0.182410509597853
38.7378571404818,0.197740642014902
38.8351884398297,0.126288149123643
38.9325197391777,0.185544239930929
39.0298510385256,0.20121068323673
39.1271823378736,0.179020598374878
39.2245136372215,0.15457364520622
39.3218449365695,0.148557463087832
39.4191762359174,0.164002118330508
39.5165075352654,0.165990424297846
39.6138388346133,0.151482004782793
39.7111701339612,0.17377488739098
39.8085014333092,0.146729413185276
39.9058327326571,0.126724018137654
40,0.135540406451361
