frequency_hz,amplitude_percent
0.292005133099985,0.00991007897371836
0.340672655283316,0.0020031353087032
0.389340177466647,0.00101064223578591
0.438007699649978,0.0133851475111019
0.486675221833309,0.0266246957601775
0.53534274401664,0.0176856250299907
0.584010266199971,0.0251006162182775
0.632677788383302,0.0286254330803006
0.681345310566632,0.0167943598650632
0.730012832749963,0.00899913269926008
0.778680354933294,0.00481877237974166
0.827347877116625,0.0055721717081393
0.876015399299956,0.00379884325427232
0.924682921483287,0.0064686681230177
0.973350443666618,0.014998010452693
1.02201796584995,0.0208731885869054
1.07068548803328,0.0084742197999168
1.11935301021661,0.0106796980447202
1.16802053239994,0.0120326904528743
1.21668805458327,0.00418760279380651
1.2653555767666,0.00165053017395717
1.31402309894993,0.00152905778613875
1.36269062113326,0.00257718416924882
1.4113581433166,0.00331691085091887
1.46002566549993,0.00362148206541437
1.50869318768326,0.00448575880944412
1.55736070986659,0.00443095032358492
1.60602823204992,0.00395869357787733
1.65469575423325,0.00335209621808584
1.70336327641658,0.00127359706923314
1.75203079859991,0.00184881528457678
1.80069832078324,0.00279215205219094
1.84936584296657,0.00304342889277033
1.8980333651499,0.00201063461617489
1.94670088733324,0.000742306809833373
1.99536840951657,0.001381606362283
2.0440359316999,0.00200531060742328
2.09270345388323,0.00137484743805989
2.14137097606656,0.00160096403247522
2.19003849824989,0.00205462160798798
2.23870602043322,0.00214777635482722
2.28737354261655,0.00137449188707749
2.33604106479988,0.00198598065567391
2.38470858698321,0.00258483589154517
2.43337610916654,0.00316862291237622
2.48204363134988,0.00312867622889469
2.53071115353321,0.00349794095949984
2.57937867571654,0.0031712519298274
2.62804619789987,0.00188314969105488
2.6767137200832,0.00154811968517639
2.72538124226653,0.00175414673498071
2.77404876444986,0.00180826197975426
2.82271628663319,0.00158162852211938
2.87138380881652,0.00139213982942425
2.92005133099985,0.00196341351300258
2.96871885318318,0.0031986159840153
3.01738637536652,0.00321183983133965
3.06605389754985,0.00219639615930012
3.11472141973318,0.00249263831247814
3.16338894191651,0.00286908207152094
3.21205646409984,0.00304598460387736
3.26072398628317,0.00220431312377954
3.3093915084665,0.000234375846679602
3.35805903064983,0.00212906130324928
3.40672655283316,0.00202657046324417
3.45539407501649,0.0010151243379359
3.50406159719982,0.000674130722683932
3.55272911938316,0.00119813140954637
3.60139664156649,0.00150125768823488
3.65006416374982,0.001303923640539
3.69873168593315,0.00129342746199338
3.74739920811648,0.00157246819247207
3.79606673029981,0.00119268618077845
3.84473425248314,0.000771759936630201
3.89340177466647,0.00079091978684193
3.9420692968498,0.00131197317881694
3.99073681903313,0.00152833477600421
4.03940434121646,0.00101932397074359
4.0880718633998,0.00216576680819189
4.13673938558313,0.00940690255747798
4.18540690776646,0.0146380672167371
4.23407442994979,0.0105329515551306
4.28274195213312,0.00232844596685481
4.33140947431645,0.00143150633075799
4.38007699649978,0.00167585902073024
4.42874451868311,0.00275945015644354
4.47741204086644,0.00267133646845913
4.52607956304977,0.00217893573526065
4.5747470852331,0.00247875416078944
4.62341460741644,0.00317643319486607
4.67208212959977,0.00332263219763623
4.7207496517831,0.00250609372590483
4.76941717396643,0.00102824082261354
4.81808469614976,0.00074300281454384
4.86675221833309,0.00125283114022415
4.91541974051642,0.00105224187177519
4.96408726269975,0.000784137232246082
5.01275478488308,0.00107203530981773
5.06142230706641,0.00114249556501442
5.11008982924974,0.00118013368029638
5.15875735143308,0.00199083371993251
5.20742487361641,0.00316603918563112
5.25609239579974,0.00398350872450197
5.30475991798307,0.00402688942535823
5.3534274401664,0.00339451516540521
5.40209496234973,0.00228303782974008
5.45076248453306,0.000752599220149462
5.49943000671639,0.00117019435305268
5.54809752889972,0.00204245476438964
5.59676505108305,0.00154983804709593
5.64543257326638,0.000913572431912134
5.69410009544971,0.00145599863909672
5.74276761763305,0.00233664487867551
5.79143513981638,0.00313625197063362
5.84010266199971,0.00377308768210522
5.88877018418304,0.00326908719490957
5.93743770636637,0.00198431313217268
5.9861052285497,0.00211001469726051
6.03477275073303,0.00307938700290254
6.08344027291636,0.00284417281875921
6.13210779509969,0.00131178795648898
6.18077531728302,0.000244600631476552
6.22944283946636,0.00064345827301774
6.27811036164969,0.00108590338335209
6.32677788383302,0.00130345885867059
6.37544540601635,0.000672261897194774
6.42411292819968,0.00114833332668306
6.47278045038301,0.00181874123501282
6.52144797256634,0.00100246435078805
6.57011549474967,0.00236649084679399
6.618783016933,0.00311426659535978
6.66745053911633,0.00280477108696074
6.71611806129966,0.00243271177644946
6.764785583483,0.00184675881057415
6.81345310566633,0.000980484140514601
6.86212062784966,0.000968731612963165
6.91078815003299,0.00120462709934583
6.95945567221632,0.00153571564059921
7.00812319439965,0.00223645070040171
7.05679071658298,0.00284552409367858
7.10545823876631,0.00289780727709477
7.15412576094964,0.00233648184869576
7.20279328313297,0.00174739918131711
7.2514608053163,0.00146671699561768
7.30012832749963,0.00111758542835589
7.34879584968297,0.000627166718866778
7.3974633718663,0.00026200526754849
7.44613089404963,0.00103278210046611
7.49479841623296,0.001277280003903
7.54346593841629,0.00098179943775691
7.59213346059962,0.000828208097514852
7.64080098278295,0.000815803759835002
7.68946850496628,0.000717704428202748
7.73813602714961,0.000799390957844369
7.78680354933294,0.000716834473685787
7.83547107151628,0.000245370174063826
7.8841385936996,0.00189790592972519
7.93280611588294,0.00271069861123916
7.98147363806627,0.00172793883028181
8.0301411602496,0.00132527034923795
8.07880868243293,0.001303471457775
8.12747620461626,0.00117112150769832
8.17614372679959,0.00152927920395692
8.22481124898292,0.00199150247443807
8.27347877116625,0.0020404097401301
8.32214629334958,0.00165090354850456
8.37081381553291,0.0013859422370358
8.41948133771624,0.00154379593271103
8.46814885989958,0.00140713864269786
8.51681638208291,0.00112043127832847
8.56548390426624,0.000901176948271024
8.61415142644957,0.00143880163771236
8.6628189486329,0.00194259860649222
8.71148647081623,0.00177141779220155
8.76015399299956,0.000964463829857577
8.80882151518289,0.000802271781390516
8.85748903736622,0.00217430350884835
8.90615655954955,0.00353907523405626
8.95482408173289,0.00291379457219988
9.00349160391622,0.00158846508633996
9.05215912609955,0.00242228715720299
9.10082664828288,0.00277960798368801
9.14949417046621,0.00229564176518688
9.19816169264954,0.00152723947940471
9.24682921483287,0.00161317837818082
9.2954967370162,0.00249531316128462
9.34416425919953,0.00297172882396131
9.39283178138286,0.0022929672127473
9.4414993035662,0.000729315673967269
9.49016682574952,0.000852046601535252
9.53883434793286,0.00171560427178092
9.58750187011619,0.00160430530588771
9.63616939229952,0.00103332967260354
9.68483691448285,0.00116678682613521
9.73350443666618,0.0017153473629524
9.78217195884951,0.00150852305705242
9.83083948103284,0.000510392993938632
9.87950700321617,0.000778055429525157
9.9281745253995,0.00139664980047671
9.97684204758283,0.00215242970157066
10.0255095697662,0.00261448134727958
10.0741770919495,0.00191400355679936
10.1228446141328,0.000941151049815142
10.1715121363162,0.000197980706198587
10.2201796584995,0.000839965647227023
